日期,收盘,开盘,高,低,交易量,涨跌幅
2018年1月24日,1456.30,1456.30,1456.30,1456.30,0.02K,1.54%
2018年1月23日,1434.20,1434.20,1434.20,1434.20,0.05K,0.32%
2018年1月22日,1429.60,1429.60,1429.60,1429.60,0.16K,0.26%
2018年1月19日,1425.90,1425.90,1425.90,1425.90,0.05K,0.49%
2018年1月18日,1419.00,1419.00,1419.00,1419.00,0.21K,-0.84%
2018年1月17日,1431.00,1431.00,1431.00,1431.00,0.03K,0.20%
2018年1月16日,1428.10,1428.10,1428.10,1428.10,0.01K,6.43%
2018年1月15日,1341.80,1337.30,1344.90,1337.00,-,0.33%
2018年1月14日,1337.40,1337.70,1338.60,1336.40,-,-6.19%
2018年1月12日,1425.70,1425.70,1425.70,1425.70,0.01K,1.01%
2018年1月11日,1411.40,1411.40,1411.40,1411.40,0.01K,0.22%
2018年1月10日,1408.30,1408.30,1408.30,1408.30,0.00K,0.50%
2018年1月9日,1401.30,1398.00,1398.00,1398.00,0.00K,-0.43%
2018年1月8日,1407.40,1407.40,1407.40,1407.40,0.04K,-0.06%
2018年1月5日,1408.30,1408.30,1408.30,1408.30,0.00K,0.07%
2018年1月4日,1407.30,1407.30,1407.30,1407.30,0.00K,0.24%
2018年1月3日,1404.00,1399.00,1399.00,1399.00,0.00K,0.28%
2018年1月2日,1400.10,1400.10,1400.10,1400.10,0.00K,6.98%
2018年1月1日,1308.70,1305.80,1309.70,1304.60,-,-5.98%
2017年12月29日,1391.90,1391.90,1391.90,1391.90,0.07K,0.91%
2017年12月28日,1379.40,1372.10,1372.10,1372.00,0.01K,0.52%
2017年12月27日,1372.30,1372.30,1372.30,1372.30,0.07K,0.28%
2017年12月26日,1368.50,1368.50,1368.50,1368.50,0.08K,7.09%
2017年12月25日,1277.90,1278.90,1279.50,1277.90,-,-6.02%
2017年12月22日,1359.80,1353.70,1354.30,1353.70,0.00K,0.63%
2017年12月21日,1351.30,1351.30,1351.30,1351.30,0.23K,0.07%
2017年12月20日,1350.40,1350.40,1350.40,1350.40,0.06K,0.42%
2017年12月19日,1344.80,1344.80,1344.80,1344.80,0.33K,-0.06%
2017年12月18日,1345.60,1345.60,1345.60,1345.60,0.05K,0.61%
2017年12月15日,1337.40,1337.40,1337.40,1337.40,0.58K,0.01%
2017年12月14日,1337.20,1342.00,1342.00,1334.00,0.00K,0.64%
2017年12月13日,1328.70,1328.70,1328.70,1328.70,0.35K,0.51%
2017年12月12日,1321.90,1321.90,1321.90,1321.90,0.06K,-0.37%
2017年12月11日,1326.80,1326.80,1326.80,1326.80,0.15K,-0.10%
2017年12月8日,1328.10,1330.50,1330.50,1330.50,0.00K,-0.37%
2017年12月7日,1333.00,1327.60,1327.60,1327.60,0.01K,-0.98%
2017年12月6日,1346.20,1346.20,1346.20,1346.20,0.37K,0.08%
2017年12月5日,1345.10,1345.10,1345.10,1345.10,1.50K,-0.95%
2017年12月4日,1358.00,1358.00,1358.00,1358.00,0.85K,-0.35%
2017年12月1日,1362.80,1362.80,1362.80,1362.80,0.82K,0.41%
2017年11月30日,1357.30,1357.30,1357.30,1357.30,3.05K,-0.67%
2017年11月29日,1366.40,1382.00,1382.00,1382.00,0.01K,-0.91%
2017年11月28日,1379.00,1379.00,1379.00,1379.00,4.06K,0.02%
2017年11月27日,1378.70,1378.70,1378.70,1378.70,0.00K,0.52%
2017年11月24日,1371.60,1371.60,1371.60,1371.60,0.01K,6.19%
2017年11月23日,1291.66,1291.19,1293.87,1287.65,-,-6.16%
2017年11月22日,1376.40,1376.40,1376.40,1376.40,0.03K,0.85%
2017年11月21日,1364.80,1364.80,1364.80,1364.80,0.02K,0.53%
2017年11月20日,1357.60,1357.60,1357.60,1357.60,0.00K,-1.48%
2017年11月17日,1378.00,1378.00,1378.00,1378.00,0.00K,1.37%
2017年11月16日,1359.40,1359.40,1359.40,1359.40,0.04K,0.05%
2017年11月15日,1358.70,1358.70,1358.70,1358.70,0.01K,-0.40%
2017年11月14日,1364.20,1364.20,1364.20,1364.20,0.00K,0.28%
2017年11月13日,1360.40,1360.40,1360.40,1360.40,0.02K,0.44%
2017年11月10日,1354.50,1354.50,1354.50,1354.50,0.10K,-0.90%
2017年11月9日,1366.80,1366.80,1366.80,1366.80,0.02K,0.33%
2017年11月8日,1362.30,1362.30,1362.30,1362.30,0.02K,0.62%
2017年11月7日,1353.90,1353.90,1353.90,1353.90,0.01K,-0.43%
2017年11月6日,1359.70,1359.70,1359.70,1359.70,0.13K,0.95%
2017年11月3日,1346.90,1346.90,1346.90,1346.90,0.08K,-0.63%
2017年11月2日,1355.40,1355.40,1355.40,1355.40,0.07K,0.06%
2017年11月1日,1354.60,1354.60,1354.60,1354.60,0.08K,0.51%
2017年10月31日,1347.70,1347.70,1347.70,1347.70,0.24K,-0.53%
2017年10月30日,1354.90,1354.90,1354.90,1354.90,0.22K,0.43%
2017年10月27日,1349.10,1351.70,1351.70,1351.70,0.00K,0.19%
2017年10月26日,1346.50,1346.50,1346.50,1346.50,0.04K,-0.66%
2017年10月25日,1355.50,1355.50,1355.50,1355.50,0.11K,0.10%
2017年10月24日,1354.20,1354.20,1354.20,1354.20,0.11K,-0.20%
2017年10月23日,1356.90,1356.90,1356.90,1356.90,0.12K,0.05%
2017年10月20日,1356.20,1356.20,1356.20,1356.20,0.30K,-0.71%
2017年10月19日,1365.90,1365.90,1365.90,1365.90,0.13K,0.49%
2017年10月18日,1359.30,1359.30,1359.30,1359.30,0.16K,-0.23%
2017年10月17日,1362.50,1362.50,1362.50,1362.50,0.57K,-1.25%
2017年10月16日,1379.70,1382.00,1382.00,1382.00,0.01K,-0.05%
2017年10月13日,1380.40,1372.00,1372.00,1372.00,0.00K,0.59%
2017年10月12日,1372.30,1372.30,1372.30,1372.30,0.01K,0.57%
2017年10月11日,1364.50,1364.50,1364.50,1364.50,0.02K,-0.36%
2017年10月10日,1369.40,1374.70,1374.70,1374.70,0.00K,0.66%
2017年10月9日,1360.40,1362.00,1362.00,1362.00,0.00K,0.77%
2017年10月6日,1350.00,1350.00,1350.00,1350.00,0.05K,0.13%
2017年10月5日,1348.30,1348.30,1348.30,1348.30,0.04K,-0.20%
2017年10月4日,1351.00,1351.00,1351.00,1351.00,0.22K,0.16%
2017年10月3日,1348.80,1353.30,1353.30,1353.30,0.00K,-0.10%
2017年10月2日,1350.10,1350.10,1350.10,1350.10,0.14K,-0.55%
2017年9月29日,1357.60,1357.60,1357.60,1357.60,0.49K,-0.27%
2017年9月28日,1361.30,1361.30,1361.30,1361.30,0.05K,0.04%
2017年9月27日,1360.70,1360.70,1360.70,1360.70,0.02K,-0.98%
2017年9月26日,1374.10,1374.10,1374.10,1374.10,0.04K,-0.68%
2017年9月25日,1383.50,1382.00,1382.00,1382.00,0.00K,1.03%
2017年9月22日,1369.40,1369.40,1369.40,1369.40,0.21K,0.20%
2017年9月21日,1366.70,1367.30,1367.30,1367.30,0.00K,-1.56%
2017年9月20日,1388.30,1388.30,1388.30,1388.30,0.01K,0.41%
2017年9月19日,1382.60,1382.60,1382.60,1382.60,0.05K,0.17%
2017年9月18日,1380.30,1380.30,1380.30,1380.30,0.00K,-1.06%
2017年9月15日,1395.10,1395.10,1395.10,1395.10,0.02K,-0.29%
2017年9月14日,1399.20,1399.20,1399.20,1399.20,0.32K,0.18%
2017年9月13日,1396.70,1396.70,1396.70,1396.70,0.08K,-0.36%
2017年9月12日,1401.80,1406.60,1406.60,1406.60,0.03K,-0.16%
2017年9月11日,1404.10,1404.10,1404.10,1404.10,0.00K,-1.07%
2017年9月8日,1419.30,1419.30,1419.30,1419.30,0.04K,0.09%
2017年9月7日,1418.00,1418.00,1418.00,1418.00,0.03K,0.86%
2017年9月6日,1405.90,1405.90,1405.90,1405.90,0.08K,-0.38%
2017年9月5日,1411.20,1411.20,1411.20,1411.20,0.01K,5.46%
2017年9月4日,1338.08,1341.21,1344.59,1337.01,-,-0.23%
2017年9月3日,1341.22,1340.54,1342.07,1338.96,-,-4.00%
2017年9月1日,1397.10,1397.10,1397.10,1397.10,0.04K,0.62%
2017年8月31日,1388.50,1389.50,1393.70,1389.50,0.00K,0.55%
2017年8月30日,1380.90,1380.90,1380.90,1380.90,0.37K,-0.35%
2017年8月29日,1385.70,1385.70,1385.70,1385.70,0.30K,0.22%
2017年8月28日,1382.60,1381.90,1381.90,1381.90,0.00K,1.30%
2017年8月25日,1364.80,1364.80,1364.80,1364.80,0.28K,0.43%
2017年8月24日,1358.90,1358.90,1358.90,1358.90,0.55K,-0.21%
2017年8月23日,1361.70,1361.70,1361.70,1361.70,0.25K,0.23%
2017年8月22日,1358.60,1358.60,1358.60,1358.60,0.10K,-0.40%
2017年8月21日,1364.10,1364.10,1364.10,1364.10,0.02K,0.39%
2017年8月18日,1358.80,1362.70,1372.50,1362.70,0.00K,-0.08%
2017年8月17日,1359.90,1359.90,1359.90,1359.90,0.04K,0.67%
2017年8月16日,1350.80,1350.80,1350.80,1350.80,0.11K,0.24%
2017年8月15日,1347.50,1347.50,1347.50,1347.50,0.19K,-0.78%
2017年8月14日,1358.10,1358.10,1358.10,1358.10,0.34K,-0.24%
2017年8月11日,1361.40,1361.40,1361.40,1361.40,0.14K,0.27%
2017年8月10日,1357.80,1357.80,1357.80,1357.80,0.61K,0.80%
2017年8月9日,1347.00,1347.00,1347.00,1347.00,0.57K,1.25%
2017年8月8日,1330.40,1330.40,1330.40,1330.40,0.56K,-0.12%
2017年8月7日,1332.00,1326.40,1326.40,1326.40,0.00K,0.02%
2017年8月4日,1331.70,1331.70,1331.70,1331.70,0.52K,-0.74%
2017年8月3日,1341.60,1341.60,1341.60,1341.60,0.00K,-0.29%
2017年8月2日,1345.50,1345.50,1345.50,1345.50,0.39K,-0.06%
2017年8月1日,1346.30,1346.30,1346.30,1346.30,1.06K,0.42%
2017年7月31日,1340.70,1340.70,1340.70,1340.70,7.78K,-0.14%
2017年7月28日,1342.60,1342.60,1342.60,1342.60,64.18K,0.67%
2017年7月27日,1333.70,1333.70,1333.70,1333.70,0.05K,0.85%
2017年7月26日,1322.40,1322.40,1322.40,1322.40,0.00K,-0.06%
2017年7月25日,1323.20,1323.20,1323.20,1323.20,0.02K,-0.17%
2017年7月24日,1325.40,1323.60,1323.60,1323.60,0.00K,-0.04%
2017年7月21日,1325.90,1325.90,1325.90,1325.90,0.02K,0.67%
2017年7月20日,1317.10,1317.10,1317.10,1317.10,0.01K,0.26%
2017年7月19日,1313.70,1313.70,1313.70,1313.70,0.00K,0.02%
2017年7月18日,1313.50,1313.50,1313.50,1313.50,0.03K,0.62%
2017年7月17日,1305.40,1305.40,1305.40,1305.40,0.01K,0.51%
2017年7月14日,1298.80,1289.00,1289.00,1289.00,0.00K,0.80%
2017年7月13日,1288.50,1288.50,1288.50,1288.50,0.01K,-0.21%
2017年7月12日,1291.20,1291.20,1291.20,1291.20,0.01K,0.27%
2017年7月11日,1287.70,1287.70,1287.70,1287.70,0.01K,0.13%
2017年7月10日,1286.00,1286.00,1286.00,1286.00,0.03K,0.28%
2017年7月7日,1282.40,1282.30,1282.30,1282.30,0.00K,-1.10%
2017年7月6日,1296.70,1296.70,1296.70,1296.70,0.00K,0.22%
2017年7月5日,1293.90,1293.90,1293.90,1293.90,0.00K,5.41%
2017年7月4日,1227.55,1224.30,1228.03,1221.49,-,-4.91%
2017年7月3日,1290.90,1289.90,1289.90,1289.00,0.02K,-1.76%
2017年6月30日,1314.00,1314.00,1314.00,1314.00,0.04K,-0.28%
2017年6月29日,1317.70,1322.80,1322.80,1313.70,0.00K,-0.23%
2017年6月28日,1320.80,1320.80,1320.80,1320.80,0.01K,0.18%
2017年6月27日,1318.40,1318.40,1318.40,1318.40,0.11K,0.05%
2017年6月26日,1317.70,1317.70,1317.70,1317.70,0.19K,-0.75%
2017年6月23日,1327.70,1327.70,1327.70,1327.70,0.00K,0.55%
2017年6月22日,1320.40,1320.40,1320.40,1320.40,0.16K,0.25%
2017年6月21日,1317.10,1317.10,1317.10,1317.10,0.01K,0.14%
2017年6月20日,1315.20,1315.20,1315.20,1315.20,0.08K,-0.27%
2017年6月19日,1318.80,1318.80,1318.80,1318.80,0.11K,-0.73%
2017年6月16日,1328.50,1328.50,1328.50,1328.50,0.03K,0.13%
2017年6月15日,1326.80,1326.80,1326.80,1326.80,0.74K,-1.59%
2017年6月14日,1348.20,1348.20,1348.20,1348.20,0.34K,0.52%
2017年6月13日,1341.20,1342.80,1342.80,1342.80,0.00K,-0.02%
2017年6月12日,1341.50,1341.50,1341.50,1341.50,0.26K,-0.18%
2017年6月9日,1343.90,1343.90,1343.90,1343.90,0.00K,-0.59%
2017年6月8日,1351.90,1351.90,1351.90,1351.90,0.32K,-1.00%
2017年6月7日,1365.60,1365.60,1365.60,1365.60,0.64K,-0.32%
2017年6月6日,1370.00,1370.00,1370.00,1370.00,0.94K,1.06%
2017年6月5日,1355.60,1355.60,1355.60,1355.60,0.43K,0.18%
2017年6月2日,1353.10,1353.10,1353.10,1353.10,1.73K,0.74%
2017年6月1日,1343.20,1343.20,1343.20,1343.20,0.83K,-0.39%
2017年5月31日,1348.50,1348.50,1348.50,1348.50,2.71K,0.70%
2017年5月30日,1339.10,1339.10,1339.10,1339.10,129.82K,5.72%
2017年5月29日,1266.69,1268.02,1268.60,1264.96,-,-0.12%
2017年5月28日,1268.22,1266.31,1269.02,1266.31,-,-5.69%
2017年5月26日,1344.80,1344.80,1344.80,1344.80,0.00K,0.86%
2017年5月25日,1333.30,1333.30,1333.30,1333.30,0.01K,0.27%
2017年5月24日,1329.70,1329.70,1329.70,1329.70,0.01K,-0.18%
2017年5月23日,1332.10,1332.10,1332.10,1332.10,0.02K,-0.44%
2017年5月22日,1338.00,1338.00,1338.00,1338.00,0.01K,0.61%
2017年5月19日,1329.90,1329.90,1329.90,1329.90,0.01K,0.05%
2017年5月18日,1329.20,1339.80,1340.00,1339.80,0.04K,-0.52%
2017年5月17日,1336.20,1336.20,1336.20,1336.20,0.03K,1.66%
2017年5月16日,1314.40,1312.70,1312.70,1312.70,0.00K,0.49%
2017年5月15日,1308.00,1307.50,1308.00,1307.50,0.00K,0.18%
2017年5月12日,1305.70,1305.70,1305.70,1305.70,0.03K,0.21%
2017年5月11日,1302.90,1302.90,1302.90,1302.90,0.01K,0.41%
2017年5月10日,1297.60,1305.00,1305.20,1305.00,0.01K,0.19%
2017年5月9日,1295.10,1306.10,1306.10,1303.20,0.01K,-0.84%
2017年5月8日,1306.10,1306.10,1306.10,1306.10,0.04K,0.02%
2017年5月5日,1305.80,1305.80,1305.80,1305.80,0.02K,-0.12%
2017年5月4日,1307.40,1312.10,1312.10,1312.10,0.00K,-1.52%
2017年5月3日,1327.60,1326.90,1326.90,1326.90,0.00K,-0.64%
2017年5月2日,1336.10,1336.10,1336.10,1336.10,0.09K,0.11%
2017年5月1日,1334.60,1334.60,1334.60,1334.60,0.03K,-0.93%
2017年4月28日,1347.10,1347.10,1347.10,1347.10,0.09K,0.18%
2017年4月27日,1344.70,1344.70,1344.70,1344.70,0.21K,0.13%
2017年4月26日,1343.00,1343.00,1343.00,1343.00,0.10K,-0.22%
2017年4月25日,1346.00,1346.00,1346.00,1346.00,0.36K,-0.72%
2017年4月24日,1355.80,1355.80,1355.80,1355.80,0.61K,-0.82%
2017年4月21日,1367.00,1359.80,1378.00,1359.80,0.00K,0.39%
2017年4月20日,1361.70,1361.70,1361.70,1361.70,0.13K,0.09%
2017年4月19日,1360.50,1360.50,1360.50,1360.50,0.19K,-0.76%
2017年4月18日,1370.90,1370.90,1370.90,1370.90,0.00K,0.08%
2017年4月17日,1369.80,1369.80,1369.80,1369.80,0.07K,6.21%
2017年4月14日,1289.65,1289.65,1289.65,1289.65,-,-5.64%
2017年4月13日,1366.70,1366.70,1366.70,1366.70,0.92K,0.69%
2017年4月12日,1357.30,1357.30,1357.30,1357.30,0.00K,0.29%
2017年4月11日,1353.40,1353.40,1353.40,1353.40,0.40K,1.51%
2017年4月10日,1333.30,1333.30,1333.30,1333.30,0.18K,-0.26%
2017年4月7日,1336.80,1336.80,1336.80,1336.80,0.00K,0.33%
2017年4月6日,1332.40,1332.40,1332.40,1332.40,0.00K,0.37%
2017年4月5日,1327.50,1327.50,1327.50,1327.50,0.91K,-0.70%
2017年4月4日,1336.80,1333.10,1333.10,1333.10,0.00K,0.31%
2017年4月3日,1332.70,1332.70,1332.70,1332.70,1.16K,0.22%
2017年3月31日,1329.80,1339.00,1339.00,1339.00,0.00K,0.23%
2017年3月30日,1326.70,1344.00,1344.00,1341.30,0.00K,-0.66%
2017年3月29日,1335.50,1335.50,1335.50,1335.50,0.04K,-0.15%
2017年3月28日,1337.50,1338.70,1338.70,1338.70,0.00K,0.01%
2017年3月27日,1337.40,1337.40,1337.40,1337.40,0.07K,0.53%
2017年3月24日,1330.40,1330.40,1330.40,1330.40,0.00K,0.14%
2017年3月23日,1328.50,1328.50,1328.50,1328.50,0.02K,-0.23%
2017年3月22日,1331.50,1331.50,1331.50,1331.50,0.00K,0.19%
2017年3月21日,1329.00,1316.50,1316.50,1316.50,0.00K,0.90%
2017年3月20日,1317.20,1317.20,1317.20,1317.20,0.02K,0.27%
2017年3月17日,1313.60,1313.60,1313.60,1313.60,0.03K,0.22%
2017年3月16日,1310.70,1310.70,1310.70,1310.70,0.05K,2.06%
2017年3月15日,1284.30,1284.30,1284.30,1284.30,0.04K,-0.16%
2017年3月14日,1286.30,1286.30,1286.30,1286.30,0.02K,-0.02%
2017年3月13日,1286.60,1294.00,1294.00,1294.00,0.02K,0.20%
2017年3月10日,1284.00,1284.00,1284.00,1284.00,0.00K,-0.13%
2017年3月9日,1285.70,1285.70,1285.70,1285.70,0.04K,-0.48%
2017年3月8日,1291.90,1291.90,1291.90,1291.90,0.02K,-0.45%
2017年3月7日,1297.70,1307.60,1307.60,1307.50,0.03K,-0.73%
2017年3月6日,1307.30,1307.30,1307.30,1307.30,0.03K,-0.11%
2017年3月3日,1308.80,1308.80,1308.80,1308.80,0.12K,-0.39%
2017年3月2日,1313.90,1313.90,1313.90,1313.90,0.08K,-1.29%
2017年3月1日,1331.10,1331.10,1331.10,1331.10,0.14K,-0.24%
2017年2月28日,1334.30,1334.30,1334.30,1334.30,0.72K,-0.36%
2017年2月27日,1339.10,1339.10,1339.10,1339.10,0.54K,0.05%
2017年2月24日,1338.40,1338.40,1338.40,1338.40,0.09K,0.50%
2017年2月23日,1331.70,1331.70,1331.70,1331.70,0.03K,1.40%
2017年2月22日,1313.30,1313.30,1313.30,1313.30,0.00K,-0.45%
2017年2月21日,1319.20,1319.20,1319.20,1319.20,0.00K,6.54%
2017年2月20日,1238.20,1237.25,1240.15,1233.50,-,0.07%
2017年2月19日,1237.30,1236.00,1239.25,1236.00,-,-6.22%
2017年2月17日,1319.40,1319.40,1319.40,1319.40,0.30K,-0.25%
2017年2月16日,1322.70,1322.70,1322.70,1322.70,0.00K,0.65%
2017年2月15日,1314.20,1314.20,1314.20,1314.20,0.18K,0.71%
2017年2月14日,1304.90,1304.90,1304.90,1304.90,0.16K,0.00%
2017年2月13日,1304.90,1304.90,1304.90,1304.90,0.40K,-0.73%
2017年2月10日,1314.50,1319.00,1319.00,1319.00,0.00K,-0.07%
2017年2月9日,1315.40,1315.40,1315.40,1315.40,0.89K,-0.22%
2017年2月8日,1318.30,1323.90,1323.90,1323.90,0.00K,0.14%
2017年2月7日,1316.40,1314.10,1314.10,1314.10,0.00K,0.24%
2017年2月6日,1313.30,1313.30,1313.30,1313.30,0.91K,0.85%
2017年2月3日,1302.20,1302.20,1302.20,1302.20,0.87K,0.12%
2017年2月2日,1300.60,1300.60,1300.60,1300.60,1.51K,0.86%
2017年2月1日,1289.50,1289.00,1291.00,1289.00,0.00K,-0.18%
2017年1月31日,1291.80,1291.80,1291.80,1291.80,3.21K,1.21%
2017年1月30日,1276.40,1276.40,1276.40,1276.40,50.50K,0.37%
2017年1月27日,1271.70,1271.70,1271.70,1271.70,0.02K,-0.09%
2017年1月26日,1272.90,1275.10,1275.10,1275.10,0.01K,-0.64%
2017年1月25日,1281.10,1281.10,1281.10,1281.10,0.40K,-1.00%
2017年1月24日,1294.10,1299.60,1299.60,1295.40,0.01K,-0.37%
2017年1月23日,1298.90,1298.90,1298.90,1298.90,0.02K,0.75%
2017年1月20日,1289.20,1289.20,1289.20,1289.20,0.04K,0.29%
2017年1月19日,1285.50,1284.00,1284.00,1284.00,0.00K,-0.79%
2017年1月18日,1295.70,1295.70,1295.70,1295.70,0.11K,-0.13%
2017年1月17日,1297.40,1297.40,1297.40,1297.40,0.08K,7.86%
2017年1月16日,1202.85,1203.25,1208.45,1200.00,-,-0.04%
2017年1月15日,1203.35,1197.30,1205.05,1197.30,-,-6.08%
2017年1月13日,1281.30,1281.30,1281.30,1281.30,0.02K,-0.16%
2017年1月12日,1283.30,1283.30,1283.30,1283.30,0.11K,0.26%
2017年1月11日,1280.00,1280.00,1280.00,1280.00,0.02K,0.91%
2017年1月10日,1268.50,1268.50,1268.50,1268.50,0.00K,0.07%
2017年1月9日,1267.60,1262.80,1262.80,1262.80,0.00K,0.95%
2017年1月6日,1255.70,1256.00,1256.00,1256.00,0.01K,-0.51%
2017年1月5日,1262.10,1262.10,1262.10,1262.10,0.01K,1.20%
2017年1月4日,1247.10,1247.10,1247.10,1247.10,0.04K,0.19%
2017年1月3日,1244.70,1232.40,1234.00,1232.40,0.00K,8.14%
2017年1月2日,1151.05,1151.00,1153.25,1150.00,-,-6.76%
2016年12月30日,1234.50,1239.00,1239.00,1239.00,0.00K,-0.54%
2016年12月29日,1241.20,1241.20,1241.20,1241.20,0.95K,1.41%
2016年12月28日,1224.00,1224.00,1224.00,1224.00,0.21K,0.17%
2016年12月27日,1221.90,1221.90,1221.90,1221.90,0.00K,7.70%
2016年12月26日,1134.55,1135.00,1136.05,1134.00,-,-0.04%
2016年12月25日,1135.00,1135.00,1135.00,1135.00,-,-6.72%
2016年12月23日,1216.80,1216.80,1216.80,1216.80,0.00K,0.25%
2016年12月22日,1213.80,1213.80,1213.80,1213.80,0.10K,-0.22%
2016年12月21日,1216.50,1216.50,1216.50,1216.50,0.05K,-0.04%
2016年12月20日,1217.00,1217.00,1217.00,1217.00,0.00K,-0.73%
2016年12月19日,1225.90,1225.90,1225.90,1225.90,0.25K,0.41%
2016年12月16日,1220.90,1220.90,1220.90,1220.90,0.15K,0.64%
2016年12月15日,1213.10,1213.10,1213.10,1213.10,0.00K,-2.04%
2016年12月14日,1238.30,1238.30,1238.30,1238.30,0.01K,0.38%
2016年12月13日,1233.60,1233.60,1233.60,1233.60,0.64K,-0.54%
2016年12月12日,1240.30,1240.30,1240.30,1240.30,0.33K,0.35%
2016年12月9日,1236.00,1236.00,1236.00,1236.00,0.37K,-0.83%
2016年12月8日,1246.40,1246.40,1246.40,1246.40,0.32K,-0.34%
2016年12月7日,1250.60,1250.60,1250.60,1250.60,0.18K,1.26%
2016年12月6日,1235.00,1235.00,1235.00,1235.00,0.65K,-0.54%
2016年12月5日,1241.70,1236.70,1236.70,1236.70,0.00K,-0.06%
2016年12月2日,1242.40,1242.40,1242.40,1242.40,1.52K,0.71%
2016年12月1日,1233.70,1233.70,1233.70,1233.70,1.59K,-0.38%
2016年11月30日,1238.40,1238.40,1238.40,1238.40,7.16K,-1.36%
2016年11月29日,1255.50,1255.50,1255.50,1255.50,42.12K,-0.25%
2016年11月28日,1258.60,1258.60,1258.60,1258.60,0.02K,1.05%
2016年11月25日,1245.50,1245.50,1245.50,1245.50,0.01K,5.06%
2016年11月24日,1185.55,1189.20,1190.30,1179.75,-,-5.68%
2016年11月23日,1256.90,1256.90,1256.90,1256.90,0.31K,-1.65%
2016年11月22日,1278.00,1278.00,1278.00,1278.00,0.02K,0.09%
2016年11月21日,1276.80,1276.80,1276.80,1276.80,-,0.03%
2016年11月18日,1276.40,1276.40,1276.40,1276.40,0.61K,-0.58%
2016年11月17日,1283.80,1283.80,1283.80,1283.80,1.14K,-0.50%
2016年11月16日,1290.30,1290.30,1290.30,1290.30,0.07K,-0.05%
2016年11月15日,1290.90,1290.90,1290.90,1290.90,0.02K,0.31%
2016年11月14日,1286.90,1286.90,1286.90,1286.90,0.00K,0.33%
2016年11月11日,1282.70,1282.70,1282.70,1282.70,0.60K,-3.31%
2016年11月10日,1326.60,1326.60,1326.60,1326.60,0.06K,-0.68%
2016年11月9日,1335.70,1334.00,1334.00,1334.00,0.00K,-0.04%
2016年11月8日,1336.20,1336.20,1336.20,1336.20,0.05K,-0.31%
2016年11月7日,1340.40,1340.40,1340.40,1340.40,0.03K,-1.85%
2016年11月4日,1365.70,1365.70,1365.70,1365.70,0.01K,0.14%
2016年11月3日,1363.80,1363.80,1363.80,1363.80,0.07K,-0.31%
2016年11月2日,1368.00,1368.00,1368.00,1368.00,0.03K,1.48%
2016年11月1日,1348.00,1348.00,1348.00,1348.00,0.15K,1.07%
2016年10月31日,1333.70,1333.70,1333.70,1333.70,0.06K,-0.25%
2016年10月28日,1337.10,1337.10,1337.10,1337.10,0.56K,0.53%
2016年10月27日,1330.00,1330.00,1330.00,1330.00,0.00K,0.41%
2016年10月26日,1324.60,1324.60,1324.60,1324.60,0.28K,-0.53%
2016年10月25日,1331.60,1331.60,1331.60,1331.60,0.06K,1.09%
2016年10月24日,1317.20,1317.20,1317.20,1317.20,0.04K,-0.44%
2016年10月21日,1323.00,1323.00,1323.00,1323.00,0.22K,-0.04%
2016年10月20日,1323.50,1323.50,1323.50,1323.50,0.42K,-0.13%
2016年10月19日,1325.20,1325.20,1325.20,1325.20,0.22K,0.50%
2016年10月18日,1318.60,1318.60,1318.60,1318.60,0.01K,0.52%
2016年10月17日,1311.80,1311.80,1311.80,1311.80,0.04K,0.11%
2016年10月14日,1310.40,1310.40,1310.40,1310.40,0.31K,-0.14%
2016年10月13日,1312.30,1312.30,1312.30,1312.30,0.32K,0.35%
2016年10月12日,1307.70,1307.70,1307.70,1307.70,0.13K,-0.14%
2016年10月11日,1309.50,1309.50,1309.50,1309.50,0.03K,-0.33%
2016年10月10日,1313.90,1313.90,1313.90,1313.90,0.03K,0.72%
2016年10月7日,1304.50,1304.50,1304.50,1304.50,0.17K,-0.08%
2016年10月6日,1305.50,1305.50,1305.50,1305.50,0.11K,-1.20%
2016年10月5日,1321.30,1321.30,1321.30,1321.30,0.25K,-0.06%
2016年10月4日,1322.10,1322.10,1322.10,1322.10,1.89K,-3.21%
2016年10月3日,1365.90,1365.90,1365.90,1365.90,0.30K,-0.33%
2016年9月30日,1370.40,1383.50,1383.50,1383.50,0.00K,-0.63%
2016年9月29日,1379.10,1379.10,1379.10,1379.10,6.11K,0.17%
2016年9月28日,1376.70,1376.70,1376.70,1376.70,0.03K,-0.56%
2016年9月27日,1384.40,1384.40,1384.40,1384.40,0.05K,-1.02%
2016年9月26日,1398.60,1398.60,1398.60,1398.60,0.03K,0.19%
2016年9月23日,1396.00,1396.00,1396.00,1396.00,0.04K,-0.23%
2016年9月22日,1399.20,1399.20,1399.20,1399.20,0.02K,0.79%
2016年9月21日,1388.30,1388.30,1388.30,1388.30,0.08K,0.99%
2016年9月20日,1374.70,1374.70,1374.70,1374.70,0.10K,0.02%
2016年9月19日,1374.40,1374.40,1374.40,1374.40,0.02K,0.53%
2016年9月16日,1367.10,1367.10,1367.10,1367.10,0.00K,-0.57%
2016年9月15日,1374.90,1379.30,1379.30,1378.00,0.00K,-0.61%
2016年9月14日,1383.30,1386.70,1386.70,1379.20,0.01K,0.18%
2016年9月13日,1380.80,1380.80,1380.80,1380.80,0.25K,-0.26%
2016年9月12日,1384.40,1384.40,1384.40,1384.40,0.18K,-0.62%
