日期,收盘,开盘,高,低,交易量,涨跌幅
2017年3月13日,1238.20 ,1225.10 ,1245.60 ,1205.60 ,60.46K,1.07%
2017年3月12日,1225.10 ,1179.20 ,1235.50 ,1160.90 ,44.41K,3.89%
2017年3月11日,1179.20 ,1112.40 ,1202.70 ,1104.80 ,70.75K,6.01%
2017年3月10日,1112.40 ,1191.30 ,1330.40 ,988.70 ,190.47K,-6.63%
2017年3月9日,1191.30 ,1147.00 ,1207.00 ,1129.30 ,59.86K,3.87%
2017年3月8日,1147.00 ,1232.70 ,1242.00 ,1136.90 ,97.88K,-6.95%
2017年3月7日,1232.70 ,1277.00 ,1280.90 ,1148.70 ,87.72K,-3.47%
2017年3月6日,1277.00 ,1271.20 ,1280.60 ,1261.00 ,31.03K,0.46%
2017年3月5日,1271.20 ,1264.30 ,1273.30 ,1242.10 ,25.43K,0.55%
2017年3月4日,1264.30 ,1283.30 ,1285.80 ,1228.70 ,38.42K,-1.48%
2017年3月3日,1283.30 ,1255.50 ,1291.30 ,1250.80 ,67.28K,2.22%
2017年3月2日,1255.50 ,1222.70 ,1287.00 ,1212.00 ,78.49K,2.68%
2017年3月1日,1222.70 ,1189.30 ,1225.00 ,1154.60 ,51.15K,2.81%
2017年2月28日,1189.30 ,1188.80 ,1208.20 ,1175.80 ,50.58K,0.04%
2017年2月27日,1188.80 ,1171.60 ,1195.80 ,1164.30 ,35.47K,1.47%
2017年2月26日,1171.60 ,1149.10 ,1177.50 ,1130.60 ,30.77K,1.96%
2017年2月25日,1149.10 ,1176.50 ,1180.00 ,1116.20 ,45.86K,-2.33%
2017年2月24日,1176.50 ,1171.90 ,1211.70 ,1092.40 ,108.17K,0.39%
2017年2月23日,1171.90 ,1120.50 ,1181.60 ,1113.50 ,65.74K,4.59%
2017年2月22日,1120.50 ,1119.00 ,1132.30 ,1094.80 ,47.91K,0.13%
2017年2月21日,1119.00 ,1077.60 ,1123.00 ,1073.50 ,57.05K,3.85%
2017年2月20日,1077.60 ,1048.90 ,1081.80 ,1041.00 ,31.01K,2.73%
2017年2月19日,1048.90 ,1052.30 ,1056.50 ,1037.70 ,17.95K,-0.32%
2017年2月18日,1052.30 ,1049.40 ,1063.20 ,1044.70 ,25.36K,0.27%
2017年2月17日,1049.40 ,1031.90 ,1057.40 ,1025.90 ,45.71K,1.69%
2017年2月16日,1031.90 ,1008.20 ,1040.30 ,1007.40 ,38.08K,2.35%
2017年2月15日,1008.20 ,1008.30 ,1010.90 ,999.70 ,23.36K,-0.01%
2017年2月14日,1008.30 ,995.40 ,1013.80 ,986.50 ,39.54K,1.30%
2017年2月13日,995.40 ,996.50 ,1007.60 ,975.10 ,32.91K,-0.12%
2017年2月12日,996.50 ,1008.30 ,1007.80 ,992.50 ,14.75K,-1.17%
2017年2月11日,1008.30 ,997.60 ,1014.30 ,983.90 ,28.32K,1.07%
2017年2月10日,997.60 ,979.00 ,1005.60 ,947.00 ,62.13K,1.91%
2017年2月9日,979.00 ,1055.50 ,1073.00 ,924.70 ,146.75K,-7.25%
2017年2月8日,1055.50 ,1049.60 ,1069.20 ,1020.30 ,65.15K,0.56%
2017年2月7日,1049.60 ,1024.70 ,1054.10 ,1019.90 ,39.55K,2.43%
2017年2月6日,1024.70 ,1016.10 ,1030.60 ,1010.80 ,32.02K,0.84%
2017年2月5日,1016.10 ,1031.80 ,1033.70 ,1004.00 ,31.06K,-1.53%
2017年2月4日,1031.80 ,1013.00 ,1041.00 ,1000.40 ,39.46K,1.86%
2017年2月3日,1013.00 ,1004.00 ,1023.70 ,989.20 ,61.67K,0.90%
2017年2月2日,1004.00 ,982.40 ,1009.10 ,973.50 ,50.86K,2.19%
2017年2月1日,982.40 ,965.50 ,986.60 ,959.80 ,45.22K,1.75%
2017年1月31日,965.50 ,920.70 ,967.50 ,917.40 ,54.67K,4.86%
2017年1月30日,920.70 ,914.50 ,922.30 ,911.50 ,19.06K,0.68%
2017年1月29日,914.50 ,918.50 ,922.40 ,912.70 ,11.05K,-0.43%
2017年1月28日,918.50 ,918.00 ,921.90 ,912.80 ,14.31K,0.05%
2017年1月27日,918.00 ,915.60 ,922.60 ,907.90 ,30.97K,0.27%
2017年1月26日,915.60 ,894.40 ,919.30 ,893.50 ,33.80K,2.36%
2017年1月25日,894.40 ,893.80 ,905.70 ,883.60 ,37.90K,0.07%
2017年1月24日,893.80 ,921.50 ,925.60 ,889.20 ,58.87K,-3.01%
2017年1月23日,921.50 ,918.80 ,928.00 ,910.80 ,32.74K,0.29%
2017年1月22日,918.80 ,919.80 ,938.40 ,888.60 ,47.93K,-0.11%
2017年1月21日,919.80 ,892.90 ,928.90 ,889.50 ,40.38K,3.02%
2017年1月20日,892.90 ,895.20 ,901.50 ,878.90 ,38.87K,-0.26%
2017年1月19日,895.20 ,872.00 ,905.30 ,870.70 ,58.44K,2.66%
2017年1月18日,872.00 ,899.70 ,913.70 ,845.90 ,69.26K,-3.07%
2017年1月17日,899.70 ,827.30 ,906.40 ,825.00 ,82.21K,8.74%
2017年1月16日,827.30 ,821.20 ,836.70 ,817.70 ,33.22K,0.75%
2017年1月15日,821.20 ,819.60 ,826.40 ,808.60 ,24.40K,0.19%
2017年1月14日,819.60 ,824.80 ,838.90 ,808.30 ,44.21K,-0.63%
2017年1月13日,824.80 ,810.10 ,835.00 ,771.00 ,89.86K,1.82%
2017年1月12日,810.10 ,785.40 ,828.20 ,739.50 ,120.24K,3.14%
2017年1月11日,785.40 ,904.40 ,917.70 ,751.60 ,194.44K,-13.15%
2017年1月10日,904.40 ,899.80 ,911.30 ,890.10 ,53.71K,0.51%
2017年1月9日,899.80 ,900.90 ,910.50 ,870.90 ,62.58K,-0.12%
2017年1月8日,900.90 ,888.90 ,936.10 ,875.80 ,76.91K,1.35%
2017年1月7日,888.90 ,886.20 ,900.90 ,806.70 ,130.66K,0.31%
2017年1月6日,886.20 ,989.30 ,1027.40 ,852.50 ,194.29K,-10.43%
2017年1月5日,989.30 ,1135.40 ,1150.60 ,874.50 ,240.01K,-12.86%
2017年1月4日,1135.40 ,1033.30 ,1148.50 ,1022.30 ,156.27K,9.88%
2017年1月3日,1033.30 ,1017.00 ,1035.50 ,1006.50 ,54.79K,1.60%
2017年1月2日,1017.00 ,995.40 ,1031.70 ,990.20 ,64.95K,2.17%
2017年1月1日,995.40 ,963.40 ,1001.60 ,956.10 ,41.15K,3.33%
2016年12月31日,963.40 ,959.00 ,965.50 ,942.40 ,27.56K,0.45%
2016年12月30日,959.00 ,971.10 ,971.60 ,927.40 ,70.84K,-1.24%
2016年12月29日,971.10 ,972.20 ,982.60 ,949.20 ,61.13K,-0.11%
2016年12月28日,972.20 ,925.80 ,974.50 ,925.50 ,77.29K,5.01%
2016年12月27日,925.80 ,898.40 ,937.90 ,893.40 ,49.69K,3.05%
2016年12月26日,898.40 ,891.10 ,909.30 ,885.90 ,38.79K,0.82%
2016年12月25日,891.10 ,891.10 ,895.20 ,851.40 ,42.48K,0.00%
2016年12月24日,891.10 ,917.20 ,920.50 ,880.80 ,46.03K,-2.85%
2016年12月23日,917.20 ,860.20 ,920.30 ,858.00 ,102.22K,6.63%
2016年12月22日,860.20 ,829.20 ,874.70 ,828.90 ,70.56K,3.73%
2016年12月21日,829.20 ,799.10 ,833.10 ,796.00 ,65.29K,3.77%
2016年12月20日,799.10 ,789.80 ,800.00 ,787.10 ,34.48K,1.18%
2016年12月19日,789.80 ,789.00 ,793.70 ,786.30 ,25.46K,0.10%
2016年12月18日,789.00 ,787.20 ,791.30 ,783.80 ,14.53K,0.23%
2016年12月17日,787.20 ,782.00 ,791.60 ,779.40 ,23.58K,0.65%
2016年12月16日,782.00 ,775.20 ,783.90 ,773.30 ,27.61K,0.88%
2016年12月15日,775.20 ,776.50 ,780.30 ,773.10 ,26.22K,-0.17%
2016年12月14日,776.50 ,778.70 ,780.80 ,771.00 ,24.78K,-0.29%
2016年12月13日,778.70 ,778.50 ,790.30 ,767.80 ,33.11K,0.03%
2016年12月12日,778.50 ,767.90 ,781.30 ,767.90 ,28.76K,1.38%
2016年12月11日,767.90 ,774.00 ,774.20 ,763.00 ,17.14K,-0.79%
2016年12月10日,774.00 ,770.50 ,777.00 ,769.20 ,18.02K,0.46%
2016年12月9日,770.50 ,768.50 ,773.50 ,765.00 ,24.18K,0.26%
2016年12月8日,768.50 ,765.60 ,773.40 ,761.20 ,28.78K,0.38%
2016年12月7日,765.60 ,758.20 ,769.00 ,754.30 ,34.87K,0.97%
2016年12月6日,758.20 ,754.30 ,762.50 ,750.90 ,33.43K,0.51%
2016年12月5日,754.30 ,766.40 ,769.20 ,746.00 ,51.17K,-1.57%
2016年12月4日,766.40 ,764.20 ,769.20 ,758.80 ,19.16K,0.28%
2016年12月3日,764.20 ,770.90 ,772.30 ,755.80 ,38.45K,-0.87%
2016年12月2日,770.90 ,752.60 ,779.00 ,752.30 ,63.22K,2.43%
2016年12月1日,752.60 ,742.50 ,755.50 ,741.10 ,54.03K,1.37%
2016年11月30日,742.50 ,732.60 ,745.40 ,730.60 ,39.28K,1.36%
2016年11月29日,732.60 ,733.30 ,737.00 ,727.80 ,32.57K,-0.10%
2016年11月28日,733.30 ,729.40 ,738.10 ,727.70 ,34.12K,0.53%
2016年11月27日,729.40 ,734.10 ,738.30 ,727.10 ,21.35K,-0.64%
2016年11月26日,734.10 ,740.40 ,741.00 ,725.60 ,22.58K,-0.84%
2016年11月25日,740.40 ,735.30 ,741.30 ,729.00 ,28.85K,0.69%
2016年11月24日,735.30 ,741.10 ,744.20 ,726.20 ,37.24K,-0.78%
2016年11月23日,741.10 ,749.30 ,750.90 ,731.30 ,37.87K,-1.10%
2016年11月22日,749.30 ,736.20 ,754.00 ,730.60 ,44.44K,1.79%
2016年11月21日,736.20 ,728.50 ,744.30 ,726.50 ,32.51K,1.05%
2016年11月20日,728.50 ,747.90 ,752.30 ,712.80 ,47.42K,-2.59%
2016年11月19日,747.90 ,747.00 ,755.30 ,737.40 ,25.63K,0.12%
2016年11月18日,747.00 ,737.50 ,751.40 ,731.00 ,39.71K,1.28%
2016年11月17日,737.50 ,740.30 ,751.90 ,730.10 ,62.77K,-0.37%
2016年11月16日,740.30 ,711.10 ,746.00 ,708.10 ,79.57K,4.10%
2016年11月15日,711.10 ,704.60 ,716.90 ,697.90 ,41.40K,0.93%
2016年11月14日,704.60 ,702.00 ,708.00 ,696.10 ,37.75K,0.37%
2016年11月13日,702.00 ,704.30 ,705.60 ,685.00 ,36.14K,-0.33%
2016年11月12日,704.30 ,715.00 ,717.40 ,701.10 ,27.60K,-1.50%
2016年11月11日,715.00 ,714.60 ,719.80 ,711.70 ,25.58K,0.06%
2016年11月10日,714.60 ,721.40 ,723.00 ,707.30 ,33.33K,-0.95%
2016年11月9日,721.40 ,710.90 ,741.20 ,707.10 ,70.70K,1.48%
2016年11月8日,710.90 ,705.40 ,714.60 ,701.00 ,39.73K,0.78%
2016年11月7日,705.40 ,709.90 ,711.70 ,698.30 ,30.74K,-0.64%
2016年11月6日,709.90 ,702.10 ,714.10 ,697.60 ,25.81K,1.11%
2016年11月5日,702.10 ,702.10 ,706.40 ,694.00 ,22.02K,0.00%
2016年11月4日,702.10 ,684.90 ,706.60 ,681.30 ,48.24K,2.51%
2016年11月3日,684.90 ,733.50 ,744.40 ,670.40 ,96.41K,-6.63%
2016年11月2日,733.50 ,726.80 ,735.80 ,718.10 ,39.04K,0.93%
2016年11月1日,726.80 ,698.70 ,734.40 ,695.20 ,68.07K,4.02%
2016年10月31日,698.70 ,697.30 ,707.20 ,682.20 ,38.05K,0.20%
2016年10月30日,697.30 ,715.00 ,714.90 ,689.50 ,39.33K,-2.47%
2016年10月29日,715.00 ,686.20 ,720.20 ,685.20 ,54.03K,4.18%
2016年10月28日,686.20 ,682.30 ,688.40 ,678.60 ,38.97K,0.58%
2016年10月27日,682.30 ,674.70 ,687.90 ,672.30 ,46.56K,1.13%
2016年10月26日,674.70 ,651.00 ,678.40 ,651.40 ,47.67K,3.64%
2016年10月25日,651.00 ,650.50 ,662.50 ,647.70 ,36.74K,0.08%
2016年10月24日,650.50 ,653.00 ,654.30 ,645.70 ,33.24K,-0.39%
2016年10月23日,653.00 ,655.50 ,661.20 ,648.80 ,21.91K,-0.37%
2016年10月22日,655.50 ,630.50 ,659.90 ,629.70 ,37.10K,3.97%
2016年10月21日,630.50 ,628.30 ,633.30 ,627.60 ,28.09K,0.34%
2016年10月20日,628.30 ,629.10 ,630.80 ,625.50 ,20.94K,-0.11%
2016年10月19日,629.10 ,635.30 ,637.30 ,624.10 ,35.29K,-0.99%
2016年10月18日,635.30 ,637.40 ,639.30 ,632.20 ,24.60K,-0.32%
2016年10月17日,637.40 ,640.10 ,641.30 ,634.90 ,27.69K,-0.43%
2016年10月16日,640.10 ,637.00 ,642.20 ,636.40 ,12.89K,0.49%
2016年10月15日,637.00 ,637.90 ,641.40 ,635.10 ,12.38K,-0.14%
2016年10月14日,637.90 ,635.60 ,640.50 ,630.70 ,31.42K,0.37%
2016年10月13日,635.60 ,636.00 ,639.50 ,632.30 ,25.62K,-0.06%
2016年10月12日,636.00 ,640.50 ,642.50 ,632.20 ,26.95K,-0.70%
2016年10月11日,640.50 ,617.30 ,642.30 ,615.60 ,55.77K,3.75%
2016年10月10日,617.30 ,615.80 ,618.80 ,612.80 ,25.23K,0.25%
2016年10月9日,615.80 ,617.70 ,618.30 ,613.00 ,13.43K,-0.30%
2016年10月8日,617.70 ,616.00 ,619.60 ,614.90 ,13.62K,0.26%
2016年10月7日,616.00 ,611.00 ,619.40 ,609.10 ,32.73K,0.83%
2016年10月6日,611.00 ,611.80 ,612.70 ,608.50 ,21.63K,-0.14%
2016年10月5日,611.80 ,609.00 ,613.70 ,608.00 ,23.40K,0.47%
2016年10月4日,609.00 ,611.60 ,612.70 ,606.50 ,24.99K,-0.43%
2016年10月3日,611.60 ,610.70 ,613.20 ,608.50 ,21.95K,0.15%
2016年10月2日,610.70 ,613.40 ,614.20 ,607.70 ,16.54K,-0.44%
2016年10月1日,613.40 ,608.10 ,615.00 ,607.10 ,16.93K,0.87%
2016年9月30日,608.10 ,604.70 ,608.80 ,602.30 ,23.95K,0.57%
2016年9月29日,604.70 ,604.70 ,607.20 ,602.00 ,25.32K,0.00%
2016年9月28日,604.70 ,605.50 ,606.90 ,602.60 ,18.94K,-0.13%
2016年9月27日,605.50 ,606.50 ,609.00 ,601.70 ,25.55K,-0.18%
2016年9月26日,606.50 ,601.50 ,608.50 ,598.20 ,27.51K,0.84%
2016年9月25日,601.50 ,602.60 ,604.90 ,598.30 ,13.28K,-0.18%
2016年9月24日,602.60 ,602.90 ,605.90 ,600.50 ,13.47K,-0.05%
2016年9月23日,602.90 ,595.60 ,603.70 ,594.10 ,25.92K,1.22%
2016年9月22日,595.60 ,597.20 ,599.80 ,592.80 ,22.44K,-0.26%
2016年9月21日,597.20 ,609.20 ,608.80 ,591.70 ,36.86K,-1.98%
2016年9月20日,609.20 ,609.80 ,611.30 ,605.90 ,22.61K,-0.10%
2016年9月19日,609.80 ,610.70 ,612.40 ,607.00 ,21.24K,-0.14%
2016年9月18日,610.70 ,607.10 ,612.40 ,605.20 ,16.33K,0.60%
2016年9月17日,607.10 ,607.80 ,609.60 ,604.50 ,15.89K,-0.12%
2016年9月16日,607.80 ,608.10 ,610.40 ,605.20 ,21.85K,-0.05%
2016年9月15日,608.10 ,609.50 ,610.70 ,605.10 ,22.69K,-0.23%
2016年9月14日,609.50 ,608.60 ,612.20 ,606.40 ,24.24K,0.15%
2016年9月13日,608.60 ,608.00 ,612.00 ,604.90 ,27.52K,0.10%
2016年9月12日,608.00 ,605.60 ,610.60 ,603.00 ,27.95K,0.39%
2016年9月11日,605.60 ,624.50 ,630.80 ,592.80 ,36.54K,-3.03%
2016年9月10日,624.50 ,623.20 ,627.50 ,621.10 ,15.28K,0.22%
2016年9月9日,623.20 ,625.60 ,627.60 ,617.30 ,28.33K,-0.39%
2016年9月8日,625.60 ,613.20 ,629.30 ,611.30 ,36.33K,2.02%
2016年9月7日,613.20 ,610.40 ,616.50 ,606.20 ,30.03K,0.45%
2016年9月6日,610.40 ,605.80 ,612.00 ,603.50 ,24.33K,0.77%
2016年9月5日,605.80 ,609.50 ,610.60 ,598.80 ,25.29K,-0.62%
2016年9月4日,609.50 ,598.80 ,615.20 ,590.80 ,30.69K,1.79%
2016年9月3日,598.80 ,575.30 ,605.00 ,572.60 ,35.70K,4.09%
2016年9月2日,575.30 ,572.00 ,577.60 ,569.30 ,26.61K,0.58%
2016年9月1日,572.00 ,573.90 ,705.00 ,569.40 ,25.87K,-0.33%
2016年8月31日,573.90 ,577.30 ,578.30 ,571.70 ,24.93K,-0.60%
2016年8月30日,577.30 ,574.20 ,579.90 ,572.50 ,27.48K,0.54%
2016年8月29日,574.20 ,575.00 ,578.60 ,571.40 ,23.86K,-0.13%
2016年8月28日,575.00 ,570.30 ,576.30 ,569.20 ,12.83K,0.81%
2016年8月27日,570.30 ,579.40 ,580.40 ,567.30 ,18.69K,-1.56%
2016年8月26日,579.40 ,578.00 ,582.70 ,575.80 ,21.17K,0.24%
2016年8月25日,578.00 ,579.70 ,580.70 ,570.80 ,32.73K,-0.29%
2016年8月24日,579.70 ,583.60 ,584.50 ,576.80 ,28.06K,-0.67%
2016年8月23日,583.60 ,587.50 ,589.90 ,578.60 ,32.08K,-0.67%
2016年8月22日,587.50 ,580.70 ,591.90 ,577.10 ,33.56K,1.17%
2016年8月21日,580.70 ,582.60 ,585.30 ,577.80 ,14.16K,-0.33%
2016年8月20日,582.60 ,574.60 ,583.50 ,572.30 ,23.12K,1.40%
2016年8月19日,574.60 ,573.40 ,577.90 ,566.30 ,25.53K,0.20%
2016年8月18日,573.40 ,572.30 ,579.50 ,570.80 ,30.39K,0.18%
2016年8月17日,572.30 ,580.20 ,581.10 ,568.70 ,32.76K,-1.35%
2016年8月16日,580.20 ,567.00 ,583.40 ,563.40 ,37.69K,2.34%
2016年8月15日,567.00 ,569.10 ,575.00 ,559.30 ,33.77K,-0.37%
2016年8月14日,569.10 ,584.60 ,585.80 ,559.90 ,33.07K,-2.66%
2016年8月13日,584.60 ,587.10 ,590.10 ,582.80 ,19.30K,-0.43%
2016年8月12日,587.10 ,587.80 ,591.10 ,582.20 ,25.50K,-0.12%
2016年8月11日,587.80 ,590.90 ,599.20 ,585.40 ,39.83K,-0.52%
2016年8月10日,590.90 ,585.30 ,600.50 ,580.90 ,49.57K,0.97%
2016年8月9日,585.30 ,589.20 ,591.20 ,581.10 ,25.97K,-0.68%
2016年8月8日,589.20 ,590.80 ,594.20 ,585.40 ,24.88K,-0.27%
2016年8月7日,590.80 ,586.50 ,596.00 ,580.90 ,26.20K,0.75%
2016年8月6日,586.50 ,574.70 ,596.70 ,565.30 ,25.38K,2.05%
2016年8月5日,574.70 ,576.20 ,580.00 ,565.80 ,27.89K,-0.27%
2016年8月4日,576.20 ,566.40 ,584.90 ,559.50 ,44.82K,1.73%
2016年8月3日,566.40 ,513.40 ,573.10 ,514.10 ,85.93K,10.32%
2016年8月2日,513.40 ,607.00 ,613.80 ,471.40 ,130.91K,-15.42%
2016年8月1日,607.00 ,621.90 ,627.90 ,603.50 ,66.66K,-2.39%
2016年7月31日,621.90 ,654.70 ,654.90 ,621.40 ,62.89K,-5.02%
2016年7月30日,654.70 ,655.40 ,657.50 ,652.10 ,19.35K,-0.11%
2016年7月29日,655.40 ,654.10 ,657.40 ,651.00 ,27.04K,0.20%
2016年7月28日,654.10 ,654.50 ,658.00 ,650.80 ,28.11K,-0.06%
2016年7月27日,654.50 ,654.40 ,659.10 ,646.00 ,29.89K,0.02%
2016年7月26日,654.40 ,654.00 ,657.80 ,643.50 ,49.39K,0.06%
2016年7月25日,654.00 ,659.30 ,662.50 ,651.10 ,34.38K,-0.80%
2016年7月24日,659.30 ,655.20 ,664.20 ,651.00 ,29.82K,0.63%
2016年7月23日,655.20 ,651.10 ,658.20 ,648.00 ,29.89K,0.62%
2016年7月22日,651.10 ,664.60 ,669.40 ,645.70 ,65.90K,-2.03%
2016年7月21日,664.60 ,664.40 ,666.50 ,657.80 ,32.17K,0.03%
2016年7月20日,664.40 ,671.10 ,672.30 ,659.50 ,37.56K,-1.00%
2016年7月19日,671.10 ,670.40 ,673.20 ,663.60 ,30.40K,0.11%
2016年7月18日,670.40 ,676.30 ,680.40 ,664.60 ,42.58K,-0.88%
2016年7月17日,676.30 ,660.70 ,680.90 ,660.10 ,46.84K,2.37%
2016年7月16日,660.70 ,664.20 ,665.40 ,655.70 ,20.39K,-0.53%
2016年7月15日,664.20 ,657.30 ,667.50 ,656.50 ,35.83K,1.06%
2016年7月14日,657.30 ,661.20 ,661.90 ,646.30 ,48.20K,-0.59%
2016年7月13日,661.20 ,670.60 ,672.00 ,656.00 ,62.96K,-1.40%
2016年7月12日,670.60 ,646.70 ,673.20 ,644.60 ,66.59K,3.69%
2016年7月11日,646.70 ,647.10 ,657.50 ,640.00 ,45.94K,-0.06%
2016年7月10日,647.10 ,651.80 ,652.00 ,636.80 ,29.26K,-0.72%
2016年7月9日,651.80 ,662.80 ,663.50 ,620.70 ,96.01K,-1.65%
2016年7月8日,662.80 ,635.30 ,663.40 ,630.20 ,75.89K,4.33%
2016年7月7日,635.30 ,672.70 ,676.20 ,605.00 ,153.61K,-5.57%
2016年7月6日,672.70 ,663.70 ,678.40 ,662.20 ,47.05K,1.36%
2016年7月5日,663.70 ,675.20 ,679.20 ,657.30 ,54.64K,-1.70%
2016年7月4日,675.20 ,661.60 ,679.00 ,644.00 ,63.91K,2.04%
2016年7月3日,661.60 ,698.10 ,701.50 ,644.60 ,99.27K,-5.22%
2016年7月2日,698.10 ,674.60 ,700.50 ,671.50 ,67.38K,3.48%
2016年7月1日,674.60 ,670.00 ,685.10 ,661.10 ,92.23K,0.68%
2016年6月30日,670.00 ,636.50 ,673.00 ,631.20 ,88.20K,5.26%
2016年6月29日,636.50 ,644.90 ,645.90 ,621.80 ,80.22K,-1.29%
2016年6月28日,644.90 ,644.70 ,659.30 ,634.30 ,76.66K,0.04%
2016年6月27日,644.70 ,625.40 ,650.30 ,615.20 ,99.81K,3.08%
2016年6月26日,625.40 ,663.50 ,665.20 ,609.90 ,88.93K,-5.74%
2016年6月25日,663.50 ,656.90 ,688.10 ,640.80 ,100.46K,1.01%
2016年6月24日,656.90 ,620.80 ,687.40 ,616.40 ,196.69K,5.81%
2016年6月23日,620.80 ,590.60 ,629.50 ,539.30 ,261.74K,5.13%
2016年6月22日,590.60 ,667.40 ,677.80 ,586.60 ,202.32K,-11.51%
2016年6月21日,667.40 ,734.00 ,732.20 ,626.00 ,248.08K,-9.07%
2016年6月20日,734.00 ,761.00 ,764.60 ,717.40 ,112.29K,-3.56%
2016年6月19日,761.00 ,753.80 ,765.10 ,740.40 ,60.45K,0.96%
2016年6月18日,753.80 ,743.90 ,776.00 ,727.10 ,120.53K,1.33%
2016年6月17日,743.90 ,761.20 ,771.90 ,704.20 ,215.87K,-2.27%
2016年6月16日,761.20 ,690.80 ,769.70 ,687.40 ,229.57K,10.20%
2016年6月15日,690.80 ,685.10 ,695.10 ,670.50 ,78.62K,0.82%
2016年6月14日,685.10 ,700.10 ,702.50 ,654.70 ,135.65K,-2.13%
2016年6月13日,700.10 ,666.50 ,718.20 ,652.80 ,216.73K,5.03%
2016年6月12日,666.50 ,591.60 ,683.80 ,592.80 ,217.38K,12.67%
2016年6月11日,591.60 ,577.90 ,592.60 ,576.30 ,42.22K,2.37%
2016年6月10日,577.90 ,574.70 ,579.30 ,571.10 ,45.50K,0.56%
2016年6月9日,574.70 ,580.50 ,580.70 ,569.30 ,48.61K,-1.00%
2016年6月8日,580.50 ,575.60 ,582.40 ,567.80 ,49.60K,0.86%
2016年6月7日,575.60 ,583.60 ,591.30 ,543.60 ,84.69K,-1.37%
2016年6月6日,583.60 ,574.90 ,586.70 ,571.70 ,63.68K,1.51%
2016年6月5日,574.90 ,572.00 ,583.60 ,567.80 ,64.52K,0.52%
2016年6月4日,572.00 ,567.00 ,592.70 ,560.90 ,87.41K,0.87%
2016年6月3日,567.00 ,537.10 ,573.70 ,534.30 ,106.25K,5.57%
2016年6月2日,537.10 ,537.40 ,541.50 ,530.50 ,52.88K,-0.06%
2016年6月1日,537.40 ,528.90 ,542.30 ,521.30 ,72.41K,1.60%
2016年5月31日,528.90 ,532.30 ,546.90 ,513.20 ,114.08K,-0.63%
2016年5月30日,532.30 ,516.00 ,544.20 ,512.80 ,77.53K,3.14%
2016年5月29日,516.00 ,524.20 ,548.00 ,493.20 ,152.57K,-1.56%
2016年5月28日,524.20 ,474.00 ,531.80 ,467.00 ,150.17K,10.58%
2016年5月27日,474.00 ,453.30 ,479.20 ,452.70 ,135.68K,4.58%
2016年5月26日,453.30 ,449.80 ,454.30 ,447.70 ,37.72K,0.78%
2016年5月25日,449.80 ,446.10 ,451.20 ,445.40 ,37.72K,0.82%
2016年5月24日,446.10 ,443.70 ,447.90 ,442.00 ,33.22K,0.55%
2016年5月23日,443.70 ,439.60 ,445.00 ,438.20 ,35.90K,0.93%
2016年5月22日,439.60 ,443.60 ,444.20 ,436.90 ,28.74K,-0.91%
2016年5月21日,443.60 ,442.10 ,445.20 ,439.70 ,23.00K,0.35%
2016年5月20日,442.10 ,442.70 ,447.80 ,435.40 ,48.43K,-0.12%
2016年5月19日,442.70 ,454.20 ,455.20 ,441.10 ,59.39K,-2.55%
2016年5月18日,454.20 ,453.30 ,456.60 ,452.40 ,32.61K,0.21%
2016年5月17日,453.30 ,454.90 ,456.30 ,451.70 ,34.63K,-0.36%
2016年5月16日,454.90 ,458.10 ,459.60 ,450.70 ,36.60K,-0.71%
2016年5月15日,458.10 ,456.40 ,460.30 ,455.00 ,21.20K,0.37%
2016年5月14日,456.40 ,455.40 ,457.70 ,453.60 ,20.36K,0.23%
2016年5月13日,455.40 ,454.40 ,457.20 ,451.50 ,32.39K,0.22%
2016年5月12日,454.40 ,452.50 ,455.30 ,448.40 ,49.19K,0.43%
2016年5月11日,452.50 ,449.40 ,456.10 ,449.60 ,39.97K,0.70%
2016年5月10日,449.40 ,460.40 ,462.10 ,446.80 ,59.99K,-2.41%
2016年5月9日,460.40 ,457.90 ,464.20 ,455.40 ,48.42K,0.56%
2016年5月8日,457.90 ,458.50 ,460.20 ,454.90 ,27.60K,-0.13%
2016年5月7日,458.50 ,459.60 ,460.60 ,454.60 ,30.97K,-0.24%
2016年5月6日,459.60 ,448.10 ,461.50 ,445.70 ,68.43K,2.56%
2016年5月5日,448.10 ,445.80 ,449.20 ,444.40 ,41.89K,0.51%
2016年5月4日,445.80 ,450.30 ,450.90 ,444.20 ,39.44K,-0.99%
2016年5月3日,450.30 ,444.20 ,451.50 ,441.50 ,49.75K,1.37%
2016年5月2日,444.20 ,452.20 ,453.90 ,440.20 ,73.85K,-1.78%
2016年5月1日,452.20 ,448.50 ,454.20 ,447.50 ,21.75K,0.83%
2016年4月30日,448.50 ,455.00 ,456.90 ,446.60 ,35.31K,-1.42%
2016年4月29日,455.00 ,448.50 ,456.30 ,445.20 ,44.85K,1.45%
2016年4月28日,448.50 ,447.00 ,450.10 ,433.90 ,81.94K,0.33%
2016年4月27日,447.00 ,466.00 ,467.90 ,444.60 ,90.81K,-4.08%
2016年4月26日,466.00 ,461.70 ,468.90 ,459.20 ,67.56K,0.92%
2016年4月25日,461.70 ,457.60 ,466.20 ,451.80 ,81.66K,0.91%
2016年4月24日,457.60 ,450.10 ,461.80 ,447.90 ,74.43K,1.66%
2016年4月23日,450.10 ,445.30 ,451.50 ,443.10 ,42.36K,1.08%
